"State/UT","Year","Season","Pump Type","Agricultural Demand (%)","Industrial Demand (%)","Domestic Demand (%)","Total Demand (%)","Subsidy Impact Factor","Market Growth Rate (%)","Energy Efficiency Rating"
"Puducherry","2018","Summer","Surface Suction","11","33","38","82","1.9977263599521","4.3700332425973","2"
"Puducherry","2018","Summer","Floating","64","37","57","158","9.7403078340055","3.5520075756427","4"
"Puducherry","2018","Monsoon","Submersible","59","10","22","91","17.745820035547","1.0657954963387","1"
"Puducherry","2018","Monsoon","Surface Suction","24","32","33","89","0.77944727936846","6.0867416221772","4"
"Puducherry","2018","Monsoon","Floating","48","14","44","106","11.488675145927","5.8787216357285","4"
"Puducherry","2018","Winter","Submersible","17","31","44","92","11.484572286553","2.7544174043602","4"
"Puducherry","2018","Winter","Surface Suction","19","18","45","82","9.9964451549718","3.325398029799","3"
"Puducherry","2018","Winter","Floating","52","47","25","124","10.129222375342","6.22534342016","2"
"Puducherry","2019","Summer","Submersible","14","23","21","58","4.9702741844302","4.679447234796","2"
"Puducherry","2019","Summer","Surface Suction","28","33","39","100","2.5060179281222","2.9499513715815","1"
"Puducherry","2019","Summer","Floating","34","55","50","139","11.066673448455","1.4432225074448","4"
"Puducherry","2019","Monsoon","Submersible","31","14","63","108","3.3976575032165","2.7117863253414","4"
"Puducherry","2019","Monsoon","Surface Suction","66","56","31","153","0.36697323347265","5.5340906622971","3"
"Puducherry","2019","Monsoon","Floating","53","50","53","156","4.3185120187792","6.3068278814532","3"
"Puducherry","2019","Winter","Submersible","22","45","25","92","16.988445389098","4.6950633665274","4"
"Puducherry","2019","Winter","Surface Suction","58","16","45","119","2.3988036771507","5.3553619635018","3"
"Puducherry","2019","Winter","Floating","61","47","60","168","9.048689902351","6.8592586380674","4"
"Puducherry","2020","Summer","Submersible","41","46","37","124","12.950155148025","1.8181939231074","3"
"Puducherry","2020","Summer","Surface Suction","39","12","58","109","4.7524243512084","4.0196226886035","2"
"Puducherry","2020","Summer","Floating","38","23","47","108","12.65864357088","5.320468964068","2"
"Puducherry","2020","Monsoon","Submersible","10","30","23","63","3.3681589802006","5.3671352083009","2"
"Puducherry","2020","Monsoon","Surface Suction","28","29","42","99","1.8652024036166","6.5253169469812","1"
"Puducherry","2020","Monsoon","Floating","24","47","42","113","18.897512838211","1.0367718838821","3"
"Puducherry","2020","Winter","Submersible","61","53","54","168","18.173855326058","4.1104452684075","2"
"Puducherry","2020","Winter","Surface Suction","23","44","52","119","7.6701804898548","6.6414051572373","4"
"Puducherry","2020","Winter","Floating","51","13","55","119","7.3291329267996","1.2592821973","3"
"Puducherry","2021","Summer","Submersible","25","59","22","106","18.953033061622","3.2120645430949","2"
"Puducherry","2021","Summer","Surface Suction","67","31","22","120","19.312514456752","1.9656220672145","4"
"Puducherry","2021","Summer","Floating","18","24","51","93","12.746096528566","5.4365074819952","1"
"Puducherry","2021","Monsoon","Submersible","53","30","60","143","12.774785125785","6.0822815132233","4"
"Puducherry","2021","Monsoon","Surface Suction","31","29","56","116","11.642427416397","6.2012414967951","3"
"Puducherry","2021","Monsoon","Floating","48","55","39","142","10.978773570373","1.0210651054639","4"
"Puducherry","2021","Winter","Submersible","27","43","42","112","5.0951759039969","2.829607826186","1"
"Puducherry","2021","Winter","Surface Suction","47","48","28","123","0.84723863905564","5.0436666944381","4"
"Puducherry","2021","Winter","Floating","46","27","52","125","10.944920842006","4.2597248542809","1"
"Puducherry","2022","Summer","Submersible","39","17","59","115","8.5200162100482","4.8683010268885","3"
"Puducherry","2022","Summer","Surface Suction","34","27","57","118","19.626565822769","4.1098906912151","2"
"Puducherry","2022","Summer","Floating","49","12","41","102","0.84537988471869","4.5205287801483","3"
"Puducherry","2022","Monsoon","Submersible","69","48","55","172","11.548188965876","3.5069311170227","2"
"Puducherry","2022","Monsoon","Surface Suction","22","45","43","110","19.478711482089","3.1698719665301","2"
"Puducherry","2022","Monsoon","Floating","24","24","25","73","11.20946964347","6.4881744611273","1"
"Puducherry","2022","Winter","Submersible","30","26","43","99","18.8887592471","1.6033417262383","1"
"Puducherry","2022","Winter","Surface Suction","40","56","53","149","5.4083682080449","5.1562441068606","4"
"Puducherry","2022","Winter","Floating","61","16","31","108","3.8255797579379","6.1378011621829","2"
"Puducherry","2023","Summer","Submersible","24","23","33","80","6.8587023167341","6.8131560128067","2"
"Puducherry","2023","Summer","Surface Suction","15","58","42","115","3.8515219469368","3.1365380425285","1"
"Puducherry","2023","Summer","Floating","36","44","64","144","2.5603541728333","5.5311236454896","1"
"Puducherry","2023","Monsoon","Submersible","49","57","43","149","1.0417837592452","3.1128309013615","2"
"Puducherry","2023","Monsoon","Surface Suction","11","29","34","74","7.4998428989318","4.3933617607482","1"
"Puducherry","2023","Monsoon","Floating","47","44","26","117","18.937920506841","1.192387128905","2"
"Puducherry","2023","Winter","Submersible","38","12","43","93","9.5855216058778","5.3722641105387","4"
"Puducherry","2023","Winter","Surface Suction","18","23","55","96","13.096226000607","5.1091268750735","3"
"Puducherry","2023","Winter","Floating","16","51","54","121","1.3283280896287","4.3109693453415","1"
"Puducherry","2024","Summer","Submersible","48","27","34","109","11.296983419991","5.2200457271136","3"
"Puducherry","2024","Summer","Surface Suction","30","35","27","92","12.269148532625","3.4717580793748","3"
"Puducherry","2024","Summer","Floating","42","13","25","80","7.067389190835","5.8516481914567","3"
"Puducherry","2024","Monsoon","Submersible","54","17","58","129","9.450612706218","3.0449006132201","4"
"Puducherry","2024","Monsoon","Surface Suction","36","24","53","113","18.886644714966","4.6644909697259","3"
"Puducherry","2024","Monsoon","Floating","57","58","43","158","5.2562854910588","1.2713777855213","1"
"Puducherry","2024","Winter","Submersible","26","40","57","123","4.8292845639843","1.3739063502951","2"
"Puducherry","2024","Winter","Surface Suction","15","15","34","64","2.8053442691834","4.2258907839261","4"
"Puducherry","2024","Winter","Floating","49","16","64","129","10.740181713651","6.4477763111263","2"
"Puducherry","2025","Summer","Submersible","37","51","32","120","11.235109050888","4.9621199712561","1"
"Puducherry","2025","Summer","Surface Suction","60","33","48","141","14.684366790577","5.5448939484407","3"
"Puducherry","2025","Summer","Floating","64","22","24","110","9.4108297209195","1.5592835553562","2"
"Puducherry","2025","Monsoon","Submersible","18","58","59","135","3.7429006292445","4.0250609220283","1"
"Puducherry","2025","Monsoon","Surface Suction","63","31","22","116","7.8868828646701","6.9189224075781","2"
"Puducherry","2025","Monsoon","Floating","52","20","28","100","7.3075474906987","3.3815576837429","1"
"Puducherry","2025","Winter","Submersible","15","10","44","69","6.3301409775005","6.7979109514426","1"
"Puducherry","2025","Winter","Surface Suction","12","12","56","80","7.1278700239658","4.4907131571672","4"
"Puducherry","2025","Winter","Floating","47","10","26","83","10.091539357856","6.4988100919963","4"
"Chandigarh","2015","Summer","Submersible","63","39","62","164","2.9660346961549","6.1320167818139","2"
"Chandigarh","2015","Summer","Surface Suction","36","34","28","98","3.7952711629202","6.5590037142653","2"
"Chandigarh","2015","Summer","Floating","59","43","60","162","13.301548799969","6.037776325414","1"
"Chandigarh","2015","Monsoon","Submersible","25","37","40","102","19.638355690028","5.7034990580752","2"
"Chandigarh","2015","Monsoon","Surface Suction","18","37","43","98","4.6815240796823","3.4711807923187","3"
"Chandigarh","2015","Monsoon","Floating","51","21","37","109","5.4093821123302","1.2798154027695","2"
"Chandigarh","2015","Winter","Submersible","51","11","49","111","0.49327376596022","5.051941160843","4"
"Chandigarh","2015","Winter","Surface Suction","33","58","36","127","13.872696814553","6.8506114066012","3"
"Chandigarh","2015","Winter","Floating","58","18","38","114","0.19941943113245","3.030782507451","2"
"Chandigarh","2016","Summer","Submersible","49","14","58","121","6.7215677548448","2.0186616385487","1"
"Chandigarh","2016","Summer","Surface Suction","63","36","26","125","14.576682942446","3.6481604721137","4"
"Chandigarh","2016","Summer","Floating","52","56","37","145","4.2294064009949","2.59447825712","4"
"Chandigarh","2016","Monsoon","Submersible","64","47","50","161","3.7282769433265","5.4806226677166","3"
"Chandigarh","2016","Monsoon","Surface Suction","60","17","53","130","14.337683511946","4.4871120563927","3"
"Chandigarh","2016","Monsoon","Floating","44","28","62","134","14.773053011763","6.7527198636424","2"
"Chandigarh","2016","Winter","Submersible","39","27","43","109","19.387433554597","1.8258339882482","3"
"Chandigarh","2016","Winter","Surface Suction","35","12","42","89","18.646113654898","4.6074163477534","4"
"Chandigarh","2016","Winter","Floating","22","38","57","117","15.430998705756","1.3879932631034","2"
"Chandigarh","2017","Summer","Submersible","29","14","39","82","11.150365293346","6.7413306557978","4"
"Chandigarh","2017","Summer","Surface Suction","22","33","34","89","5.8302771668871","2.4064344664496","2"
"Chandigarh","2017","Summer","Floating","60","49","22","131","10.985500162565","1.0080018369448","2"
"Chandigarh","2017","Monsoon","Submersible","50","17","35","102","6.2632228572436","4.4206197492838","1"
"Chandigarh","2017","Monsoon","Surface Suction","65","47","41","153","17.650986289287","2.4077336020377","2"
"Chandigarh","2017","Monsoon","Floating","55","13","23","91","3.5438762496808","3.7856224297838","2"
"Chandigarh","2017","Winter","Submersible","45","30","40","115","3.7311582439123","4.8180658919085","2"
"Chandigarh","2017","Winter","Surface Suction","35","11","28","74","9.5926391239905","6.3255339443132","4"
"Chandigarh","2017","Winter","Floating","57","51","60","168","13.475250984939","6.5662727853975","2"
"Chandigarh","2018","Summer","Submersible","45","51","54","150","11.42877302964","2.4730108661648","3"
"Chandigarh","2018","Summer","Surface Suction","59","49","41","149","9.1863701019726","5.0770439495703","3"
"Chandigarh","2018","Summer","Floating","49","51","36","136","3.6683259035155","6.3611800109088","1"
"Chandigarh","2018","Monsoon","Submersible","65","57","48","170","18.424962966554","2.8368919055114","2"
"Chandigarh","2018","Monsoon","Surface Suction","20","18","57","95","1.1068399710091","5.859229714248","4"
"Chandigarh","2018","Monsoon","Floating","67","49","22","138","11.099506697051","2.7716918228977","1"
"Chandigarh","2018","Winter","Submersible","25","45","37","107","13.339390590964","3.6823693332449","3"
"Chandigarh","2018","Winter","Surface Suction","68","26","50","144","2.6305044777142","5.0574351118007","1"
"Chandigarh","2018","Winter","Floating","16","27","30","73","5.9468749508009","2.5444673811802","1"
"Chandigarh","2019","Summer","Submersible","54","37","21","112","0.64324949954101","6.3750633428007","4"
"Chandigarh","2019","Summer","Surface Suction","57","47","59","163","12.564788680745","4.5309169822662","2"
"Chandigarh","2019","Summer","Floating","45","11","60","116","12.384158500596","3.7474564417883","3"
"Chandigarh","2019","Monsoon","Submersible","50","26","42","118","19.398511471319","4.8067188385336","1"
"Chandigarh","2019","Monsoon","Surface Suction","58","43","37","138","13.166580458463","1.476829995127","3"
"Chandigarh","2019","Monsoon","Floating","53","26","32","111","12.147127669555","2.1109902724972","3"
"Chandigarh","2019","Winter","Submersible","62","11","53","126","7.3197380200561","3.4271154805038","4"
"Chandigarh","2019","Winter","Surface Suction","42","21","64","127","14.479997482391","4.3059354669773","1"
"Chandigarh","2019","Winter","Floating","59","49","58","166","14.609334022887","3.4640574896962","3"
"Chandigarh","2020","Summer","Submersible","24","37","23","84","13.737551193004","3.7557613670774","4"
"Chandigarh","2020","Summer","Surface Suction","66","43","36","145","17.656235977347","2.1047801384871","1"
"Chandigarh","2020","Summer","Floating","69","30","45","144","4.2998444717678","1.2230517282979","1"
"Chandigarh","2020","Monsoon","Submersible","62","15","56","133","9.1887749323676","1.4659951706701","3"
"Chandigarh","2020","Monsoon","Surface Suction","14","35","60","109","15.093650417363","6.6008367516853","4"
"Chandigarh","2020","Monsoon","Floating","14","11","23","48","14.293537418508","3.3037607579043","2"
"Chandigarh","2020","Winter","Submersible","22","53","21","96","4.0995988640869","5.115469634321","2"
"Chandigarh","2020","Winter","Surface Suction","31","49","44","124","18.056540234536","2.6556648844759","1"
"Chandigarh","2020","Winter","Floating","31","55","52","138","7.7605523668303","3.9498805006688","2"
"Chandigarh","2021","Summer","Submersible","39","18","64","121","7.5634362890586","5.4864749255958","3"
"Chandigarh","2021","Summer","Surface Suction","66","15","51","132","15.172751678274","4.7553198659829","2"
"Chandigarh","2021","Summer","Floating","23","24","61","108","15.994812874257","4.8854952656259","3"
"Chandigarh","2021","Monsoon","Submersible","37","48","62","147","3.4394080368709","3.5240934222456","3"
"Chandigarh","2021","Monsoon","Surface Suction","15","20","51","86","10.515586136366","2.7522733485875","4"
"Chandigarh","2021","Monsoon","Floating","60","44","24","128","1.2940066100798","5.403220523277","1"
"Chandigarh","2021","Winter","Submersible","56","33","36","125","4.167704065129","3.6737241525996","4"
"Chandigarh","2021","Winter","Surface Suction","34","43","47","124","10.542478435554","3.7937915293548","3"
"Chandigarh","2021","Winter","Floating","69","34","58","161","7.7399811850862","4.0214906644868","1"
"Chandigarh","2022","Summer","Submersible","34","37","55","126","11.445355777289","2.1526458351965","2"
"Chandigarh","2022","Summer","Surface Suction","17","40","38","95","12.334246615343","1.5623491963583","4"
